date,day,type,name,color,style,generation,gender,unit_price,sales,items
2013-12-22,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,F,2319.99,4639.98,2
2013-11-18,Mo,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-06-04,Tu,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-07-10,We,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-07-10,We,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-19,Tu,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-22,Fr,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,F,2319.99,4639.98,2
2013-12-02,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-12-28,Sa,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-11-29,Fr,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-01-20,Su,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-10-10,Th,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,F,2319.99,4639.98,2
2013-10-06,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-10-06,Su,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-03-04,Mo,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,M,2319.99,4639.98,2
2013-04-15,Mo,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,M,2319.99,4639.98,2
2013-11-20,We,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,M,2319.99,4639.98,2
2013-01-06,Su,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-18,Mo,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,F,2319.99,4639.98,2
2013-11-18,Mo,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-11-18,Mo,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-01-13,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-10-02,We,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-12-12,Th,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-03-07,Th,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-10-15,Tu,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-03-02,Sa,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-02-04,Mo,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-03-01,Fr,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-05-27,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-12-11,We,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-12-20,Fr,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-12-20,Fr,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,F,2319.99,4639.98,2
2013-12-20,Fr,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-12-20,Fr,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-03-12,Tu,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-13,We,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-14,Th,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-17,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-11-17,Su,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-17,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-05-18,Sa,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-09-24,Tu,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-09-25,We,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-03-12,Tu,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-07-26,Fr,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-07-25,Th,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-09-06,Fr,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-01-26,Sa,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-08-30,Fr,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,F,2319.99,4639.98,2
2013-09-02,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-12-10,Tu,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-03-18,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-10-27,Su,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-10-29,Tu,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-12-15,Su,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,M,2319.99,4639.98,2
2013-12-15,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-10-25,Fr,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-10-22,Tu,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-10-24,Th,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,M,2319.99,4639.98,2
2013-09-09,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-09-09,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,M,2319.99,4639.98,2
2013-09-09,Mo,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-06-17,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-08-01,Th,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-07-31,We,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-09-05,Th,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-08-02,Fr,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-10-25,Fr,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-09-15,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-03-14,Th,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-12-27,Fr,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-12-07,Sa,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,F,2319.99,4639.98,2
2013-11-10,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-01-05,Sa,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-12-09,Mo,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-12-09,Mo,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-06-10,Mo,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,F,2319.99,4639.98,2
2013-11-02,Sa,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-11-08,Fr,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,M,2319.99,4639.98,2
2013-11-08,Fr,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-12-26,Th,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-05-16,Th,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-06-09,Su,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,M,2319.99,4639.98,2
2013-12-19,Th,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-03-25,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-08-27,Tu,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,M,2319.99,4639.98,2
2013-05-23,Th,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-12-16,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-08-29,Th,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-08-06,Tu,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-03-31,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,F,2319.99,4639.98,2
2013-08-19,Mo,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,M,2319.99,4639.98,2
2013-11-05,Tu,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-11-05,Tu,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-08-19,Mo,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,M,2319.99,4639.98,2
2013-08-17,Sa,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-08-16,Fr,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-08-16,Fr,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-12-08,Su,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-05-21,Tu,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,M,2319.99,4639.98,2
2013-11-09,Sa,Mountain,"Mountain-200 Silver, 42",Silver,U,Millenial,F,2319.99,4639.98,2
2013-06-27,Th,Mountain,"Mountain-200 Silver, 46",Silver,U,Boomers,F,2319.99,4639.98,2
2013-04-20,Sa,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,F,2319.99,4639.98,2
2013-12-23,Mo,Mountain,"Mountain-200 Silver, 38",Silver,U,Boomers,M,2319.99,4639.98,2
2013-12-01,Su,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,M,2319.99,4639.98,2
2013-02-10,Su,Mountain,"Mountain-200 Silver, 42",Silver,U,Boomers,M,2319.99,4639.98,2
2013-12-03,Tu,Mountain,"Mountain-200 Silver, 46",Silver,U,Gen X,F,2319.99,4639.98,2
2013-01-22,Tu,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-28,Th,Mountain,"Mountain-200 Silver, 42",Silver,U,Gen X,F,2319.99,4639.98,2
2013-11-28,Th,Mountain,"Mountain-200 Silver, 38",Silver,U,Gen X,F,2319.99,4639.98,2
2013-02-03,Su,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2294.99,4589.98,2
2013-04-24,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-12-23,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-07-02,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-07-01,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2294.99,4589.98,2
2013-06-29,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-06-29,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-06-29,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-01-22,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-21,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-21,Th,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-07-07,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-04-20,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2294.99,4589.98,2
2013-06-20,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-06-27,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-28,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-01-25,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-08-16,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-08-16,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-08-13,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-06-13,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-05-21,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-12-08,Su,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2294.99,4589.98,2
2013-02-20,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-02-20,We,Mountain,"Mountain-200 Black, 46",Black,U,Silent,M,2294.99,4589.98,2
2013-11-04,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-02-21,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-05-22,We,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2294.99,4589.98,2
2013-05-05,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-08-19,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2294.99,4589.98,2
2013-08-19,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-08-19,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-02-19,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2294.99,4589.98,2
2013-11-07,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-11-07,Th,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2294.99,4589.98,2
2013-11-07,Th,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2294.99,4589.98,2
2013-11-06,We,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2294.99,4589.98,2
2013-11-06,We,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-06,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-01-02,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-05-04,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-12-19,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-01,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-02-24,Su,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2294.99,4589.98,2
2013-08-28,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-08-26,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2294.99,4589.98,2
2013-08-26,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-12-17,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2294.99,4589.98,2
2013-12-17,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2294.99,4589.98,2
2013-08-23,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-08-20,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-06-11,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-08-12,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2294.99,4589.98,2
2013-11-12,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-12-06,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2294.99,4589.98,2
2013-12-07,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Millenial,M,2294.99,4589.98,2
2013-11-10,Su,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2294.99,4589.98,2
2013-11-10,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-02-15,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-06-07,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2294.99,4589.98,2
2013-05-23,Th,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-12-09,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2294.99,4589.98,2
2013-12-09,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2294.99,4589.98,2
2013-10-30,We,Mountain,"Mountain-200 Black, 46",Black,U,Millenial,F,2294.99,4589.98,2
2013-10-29,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2294.99,4589.98,2
2013-10-28,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-10-26,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2294.99,4589.98,2
2013-03-18,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2012-12-30,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-10-22,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-09-07,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2294.99,4589.98,2
2013-08-04,Su,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-06-17,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2294.99,4589.98,2
2013-06-16,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-06-16,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-04-09,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-10-21,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-10-19,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-09-11,We,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-09-10,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-07-29,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,M,2294.99,4589.98,2
2013-07-29,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2294.99,4589.98,2
2013-11-17,Su,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2294.99,4589.98,2
2013-02-14,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-14,Th,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-13,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-13,We,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-11-13,We,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2294.99,4589.98,2
2013-11-12,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-10-12,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Silent,M,2294.99,4589.98,2
2013-05-11,Sa,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-05-12,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-09-26,Th,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2294.99,4589.98,2
2013-09-24,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-09-24,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-09-24,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-03-11,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-09-20,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-03-12,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,M,2294.99,4589.98,2
2013-03-12,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-07-23,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-07-19,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2294.99,4589.98,2
2013-01-07,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-12-05,Th,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2294.99,4589.98,2
2013-12-05,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-12-05,Th,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-01-27,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-12-13,Fr,Mountain,"Mountain-200 Black, 38",Black,U,Silent,M,2294.99,4589.98,2
2013-12-13,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,F,2294.99,4589.98,2
2013-10-02,We,Mountain,"Mountain-200 Black, 42",Black,U,Boomers,M,2294.99,4589.98,2
2013-12-12,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-12-12,Th,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,M,2294.99,4589.98,2
2013-12-12,Th,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-10-14,Mo,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-03-04,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Boomers,F,2294.99,4589.98,2
2013-10-07,Mo,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-10-04,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-06-04,Tu,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-10-08,Tu,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-06-01,Sa,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-11-19,Tu,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,F,2294.99,4589.98,2
2013-07-15,Mo,Mountain,"Mountain-200 Black, 38",Black,U,Millenial,M,2294.99,4589.98,2
2013-12-22,Su,Mountain,"Mountain-200 Black, 38",Black,U,Gen X,F,2294.99,4589.98,2
2013-02-08,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2013-11-24,Su,Mountain,"Mountain-200 Black, 46",Black,U,Gen X,M,2294.99,4589.98,2
2013-12-04,We,Mountain,"Mountain-200 Black, 38",Black,U,Boomers,F,2294.99,4589.98,2
2013-12-28,Sa,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,M,2294.99,4589.98,2
2013-11-29,Fr,Mountain,"Mountain-200 Black, 42",Black,U,Gen X,F,2294.99,4589.98,2
2012-08-03,Fr,Road,"Road-250 Black, 48",Black,U,Gen X,F,2181.5625,4363.12,2
2012-03-28,We,Road,"Road-250 Black, 48",Black,U,Boomers,F,2181.5625,4363.12,2
2012-07-21,Sa,Road,"Road-250 Red, 58",Red,U,Boomers,M,2181.5625,4363.12,2
2012-10-20,Sa,Road,"Road-250 Black, 44",Black,U,Gen X,F,2181.5625,4363.12,2
2012-02-04,Sa,Road,"Road-250 Red, 58",Red,U,Boomers,M,2181.5625,4363.12,2
2012-01-31,Tu,Road,"Road-250 Black, 52",Black,U,Boomers,F,2181.5625,4363.12,2
2012-07-28,Sa,Road,"Road-250 Red, 58",Red,U,Gen X,M,2181.5625,4363.12,2
2012-10-12,Fr,Road,"Road-250 Black, 58",Black,U,Gen X,F,2181.5625,4363.12,2
2012-10-29,Mo,Road,"Road-250 Black, 52",Black,U,Gen X,F,2181.5625,4363.12,2
2012-03-04,Su,Road,"Road-250 Red, 58",Red,U,Millenial,F,2181.5625,4363.12,2
2012-11-03,Sa,Road,"Road-250 Red, 58",Red,U,Boomers,M,2181.5625,4363.12,2
2012-02-26,Su,Road,"Road-250 Black, 52",Black,U,Boomers,F,2181.5625,4363.12,2
2012-08-30,Th,Road,"Road-250 Red, 58",Red,U,Millenial,F,2181.5625,4363.12,2
2012-08-13,Mo,Road,"Road-250 Red, 58",Red,U,Gen X,F,2181.5625,4363.12,2
2012-03-02,Fr,Road,"Road-250 Black, 58",Black,U,Gen X,F,2181.5625,4363.12,2
2012-01-10,Tu,Road,"Road-250 Black, 58",Black,U,Gen X,F,2181.5625,4363.12,2
2012-05-05,Sa,Road,"Road-250 Black, 52",Black,U,Gen X,F,2181.5625,4363.12,2
2012-05-04,Fr,Road,"Road-250 Red, 58",Red,U,Gen X,F,2181.5625,4363.12,2
2012-07-12,Th,Road,"Road-250 Black, 44",Black,U,Gen X,M,2181.5625,4363.12,2
