date,day,product,type,name,color,style,customer,birth,generation,gender,unit_price,items,sales
2011-02-09,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00013540,1976,Gen X,F,3578.27,1,3578.27
2011-02-09,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028063,1972,Gen X,F,3578.27,1,3578.27
2011-02-09,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00016703,1967,Gen X,F,3578.27,1,3578.27
2011-02-10,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028030,1958,Boomers,M,3578.27,1,3578.27
2011-02-10,Th,BK-R50R-60,Road,"Road-650 Red, 60",Red,U,AW00014576,1979,Gen X,F,699.0982,1,699.0982
2011-02-10,Th,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00011048,1956,Boomers,M,3374.99,1,3374.99
2011-02-10,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00016664,1963,Boomers,F,3578.27,1,3578.27
2011-02-10,Th,BK-R50B-52,Road,"Road-650 Black, 52",Black,U,AW00025271,1960,Boomers,M,699.0982,1,699.0982
2011-02-11,Fr,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00028017,1950,Boomers,M,3578.27,1,3578.27
2011-02-11,Fr,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00013545,1975,Gen X,M,3578.27,1,3578.27
2011-02-11,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00013515,1948,Boomers,F,3578.27,1,3578.27
2011-02-11,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028070,1979,Gen X,M,3578.27,1,3578.27
2011-02-12,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028042,1960,Boomers,M,3578.27,1,3578.27
2011-02-12,Sa,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00011244,1968,Gen X,F,3399.99,1,3399.99
2011-02-12,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028083,1974,Gen X,F,3578.27,1,3578.27
2011-02-12,Sa,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00025872,1964,Boomers,F,3399.99,1,3399.99
2011-02-12,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00016660,1961,Boomers,M,3578.27,1,3578.27
2011-02-12,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00016638,1977,Gen X,M,3578.27,1,3578.27
2011-02-14,Mo,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00016929,1951,Boomers,F,3578.27,1,3578.27
2011-02-15,Tu,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00027681,1956,Boomers,F,3578.27,1,3578.27
2011-02-15,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00021813,1963,Boomers,M,3578.27,1,3578.27
2011-02-15,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00027920,1978,Gen X,F,3578.27,1,3578.27
2011-02-15,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028022,1951,Boomers,M,3578.27,1,3578.27
2011-02-15,Tu,BK-M82B-38,Mountain,"Mountain-100 Black, 38",Black,U,AW00011033,1958,Boomers,M,3374.99,1,3374.99
2011-02-15,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00028047,1956,Boomers,M,3578.27,1,3578.27
2011-02-16,We,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00027918,1983,Millenial,F,3578.27,1,3578.27
2011-02-16,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00028044,1955,Boomers,M,3578.27,1,3578.27
2011-02-16,We,BK-R50B-62,Road,"Road-650 Black, 62",Black,U,AW00014572,1976,Gen X,F,699.0982,1,699.0982
2011-02-16,We,BK-R50B-52,Road,"Road-650 Black, 52",Black,U,AW00019325,1972,Gen X,F,699.0982,1,699.0982
2011-02-16,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028061,1977,Gen X,M,3578.27,1,3578.27
2011-02-16,We,BK-R50B-60,Road,"Road-650 Black, 60",Black,U,AW00026629,1965,Boomers,F,699.0982,1,699.0982
2011-02-16,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00016744,1947,Boomers,F,3578.27,1,3578.27
2011-02-16,We,BK-R50R-58,Road,"Road-650 Red, 58",Red,U,AW00025555,1985,Millenial,F,699.0982,1,699.0982
2011-02-17,Th,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00027678,1957,Boomers,M,3578.27,1,3578.27
2011-02-17,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00027759,1976,Gen X,F,3578.27,1,3578.27
2011-02-17,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013680,1980,Gen X,F,3578.27,1,3578.27
2011-02-17,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013514,1947,Boomers,F,3578.27,1,3578.27
2011-02-17,Th,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00011052,1957,Boomers,F,3374.99,1,3374.99
2011-02-17,Th,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00016928,1963,Boomers,M,3578.27,1,3578.27
2011-02-18,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00027917,1984,Millenial,F,3578.27,1,3578.27
2011-02-18,Fr,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00013693,1976,Gen X,M,3578.27,1,3578.27
2011-02-18,Fr,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00011247,1961,Boomers,F,3374.99,1,3374.99
2011-02-18,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028078,1974,Gen X,M,3578.27,1,3578.27
2011-02-18,Fr,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00025876,1953,Boomers,M,3374.99,1,3374.99
2011-02-18,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00016701,1980,Gen X,F,3578.27,1,3578.27
2011-02-18,Fr,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00016931,1953,Boomers,M,3578.27,1,3578.27
2011-02-18,Fr,BK-M82B-38,Mountain,"Mountain-100 Black, 38",Black,U,AW00011032,1952,Boomers,F,3374.99,1,3374.99
2011-02-19,Sa,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00022008,1980,Gen X,F,3578.27,1,3578.27
2011-02-19,Sa,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00019830,1973,Gen X,F,3374.99,1,3374.99
2011-02-19,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00016663,1963,Boomers,F,3578.27,1,3578.27
2011-02-19,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00016708,1975,Gen X,F,3578.27,1,3578.27
2011-02-19,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017045,1980,Gen X,M,3578.27,1,3578.27
2011-02-20,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00021921,1967,Gen X,M,3578.27,1,3578.27
2011-02-20,Su,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00017048,1986,Millenial,F,3578.27,1,3578.27
2011-02-20,Su,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00011050,1957,Boomers,M,3374.99,1,3374.99
2011-02-21,Mo,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012131,1961,Boomers,M,3578.27,1,3578.27
2011-02-21,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00013689,1978,Gen X,F,3578.27,1,3578.27
2011-02-21,Mo,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00011243,1963,Boomers,F,3399.99,1,3399.99
2011-02-21,Mo,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00016693,1971,Gen X,M,3578.27,1,3578.27
2011-02-21,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00016702,1973,Gen X,F,3578.27,1,3578.27
2011-02-21,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00016707,1963,Boomers,M,3578.27,1,3578.27
2011-02-21,Mo,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017046,1975,Gen X,M,3578.27,1,3578.27
2011-02-21,Mo,BK-R50R-48,Road,"Road-650 Red, 48",Red,U,AW00025272,1948,Boomers,M,699.0982,1,699.0982
2011-02-21,Mo,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00025868,1952,Boomers,F,3399.99,1,3399.99
2011-02-22,Tu,BK-R50B-52,Road,"Road-650 Black, 52",Black,U,AW00017971,1973,Gen X,F,699.0982,1,699.0982
2011-02-22,Tu,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00011057,1970,Gen X,M,3374.99,1,3374.99
2011-02-22,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00016742,1946,Boomers,M,3578.27,1,3578.27
2011-02-23,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00013678,1979,Gen X,M,3578.27,1,3578.27
2011-02-23,We,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00013679,1979,Gen X,F,3578.27,1,3578.27
2011-02-23,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00013690,1977,Gen X,F,3578.27,1,3578.27
2011-02-23,We,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00028394,1971,Gen X,F,3399.99,1,3399.99
2011-02-23,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00028064,1977,Gen X,F,3578.27,1,3578.27
2011-02-23,We,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00025878,1953,Boomers,F,3399.99,1,3399.99
2011-02-23,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00016713,1959,Boomers,M,3578.27,1,3578.27
2011-02-24,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00013538,1976,Gen X,F,3578.27,1,3578.27
2011-02-24,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017050,1976,Gen X,F,3578.27,1,3578.27
2011-02-25,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013691,1983,Millenial,F,3578.27,1,3578.27
2011-02-25,Fr,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00016637,1977,Gen X,M,3578.27,1,3578.27
2011-02-26,Sa,BK-R50B-44,Road,"Road-650 Black, 44",Black,U,AW00019329,1971,Gen X,F,699.0982,1,699.0982
2011-02-26,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00013542,1969,Gen X,F,3578.27,1,3578.27
2011-02-26,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013543,1964,Boomers,M,3578.27,1,3578.27
2011-02-26,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00013559,1974,Gen X,F,3578.27,1,3578.27
2011-02-26,Sa,BK-R50B-44,Road,"Road-650 Black, 44",Black,U,AW00014577,1973,Gen X,F,699.0982,1,699.0982
2011-02-26,Sa,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00011056,1958,Boomers,F,3374.99,1,3374.99
2011-02-26,Sa,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00016688,1967,Gen X,F,3578.27,1,3578.27
2011-02-26,Sa,BK-R50B-52,Road,"Road-650 Black, 52",Black,U,AW00025273,1948,Boomers,M,699.0982,1,699.0982
2011-02-27,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00027919,1978,Gen X,M,3578.27,1,3578.27
2011-02-27,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028041,1954,Boomers,F,3578.27,1,3578.27
2011-02-27,Su,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00011240,1964,Boomers,F,3399.99,1,3399.99
2011-02-27,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00022050,1973,Gen X,M,3578.27,1,3578.27
2011-02-27,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028062,1971,Gen X,M,3578.27,1,3578.27
2011-02-27,Su,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00025867,1952,Boomers,M,3399.99,1,3399.99
2011-02-27,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017049,1974,Gen X,F,3578.27,1,3578.27
2011-02-28,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00013541,1966,Gen X,F,3578.27,1,3578.27
2011-02-28,Mo,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00028395,1972,Gen X,M,3374.99,1,3374.99
2011-02-28,Mo,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00019829,1969,Gen X,M,3374.99,1,3374.99
2011-02-28,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00016691,1972,Gen X,F,3578.27,1,3578.27
2011-02-28,Mo,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00016656,1960,Boomers,M,3578.27,1,3578.27
2011-02-28,Mo,BK-M82B-48,Mountain,"Mountain-100 Black, 48",Black,U,AW00011044,1954,Boomers,M,3374.99,1,3374.99
2011-03-01,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013821,1968,Gen X,M,3578.27,1,3578.27
2011-03-01,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028156,1973,Gen X,F,3578.27,1,3578.27
2011-03-01,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00022114,1959,Boomers,M,3578.27,1,3578.27
2011-03-01,Tu,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00017328,1969,Gen X,F,3578.27,1,3578.27
2011-03-02,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013765,1974,Gen X,M,3578.27,1,3578.27
2011-03-02,We,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00013792,1970,Gen X,M,3578.27,1,3578.27
2011-03-02,We,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00012221,1966,Gen X,F,3578.27,1,3578.27
2011-03-02,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00013572,1974,Gen X,M,3578.27,1,3578.27
2011-03-02,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00022058,1984,Millenial,M,3578.27,1,3578.27
2011-03-02,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00028145,1980,Gen X,M,3578.27,1,3578.27
2011-03-02,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00017071,1970,Gen X,F,3578.27,1,3578.27
2011-03-02,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017309,1967,Gen X,F,3578.27,1,3578.27
2011-03-02,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00017310,1967,Gen X,M,3578.27,1,3578.27
2011-03-02,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017320,1975,Gen X,M,3578.27,1,3578.27
2011-03-03,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028172,1972,Gen X,M,3578.27,1,3578.27
2011-03-03,Th,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00017242,1984,Millenial,M,3578.27,1,3578.27
2011-03-03,Th,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00017315,1966,Gen X,F,3578.27,1,3578.27
2011-03-03,Th,BK-R50R-48,Road,"Road-650 Red, 48",Red,U,AW00025558,1985,Millenial,M,699.0982,1,699.0982
2011-03-04,Fr,BK-M82S-44,Mountain,"Mountain-100 Silver, 44",Silver,U,AW00011334,1966,Gen X,F,3399.99,1,3399.99
2011-03-04,Fr,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028168,1967,Gen X,F,3578.27,1,3578.27
2011-03-04,Fr,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00028181,1976,Gen X,F,3578.27,1,3578.27
2011-03-04,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00028131,1978,Gen X,M,3578.27,1,3578.27
2011-03-04,Fr,BK-M82S-44,Mountain,"Mountain-100 Silver, 44",Silver,U,AW00025887,1961,Boomers,M,3399.99,1,3399.99
2011-03-04,Fr,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00017055,1986,Millenial,M,3578.27,1,3578.27
2011-03-05,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00013567,1957,Boomers,F,3578.27,1,3578.27
2011-03-05,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00028182,1966,Gen X,M,3578.27,1,3578.27
2011-03-05,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028186,1965,Boomers,F,3578.27,1,3578.27
2011-03-06,Su,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00013772,1974,Gen X,F,3578.27,1,3578.27
2011-03-06,Su,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00028185,1976,Gen X,M,3578.27,1,3578.27
2011-03-06,Su,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00028193,1964,Boomers,F,3578.27,1,3578.27
2011-03-06,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028088,1984,Millenial,M,3578.27,1,3578.27
2011-03-06,Su,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00017065,1982,Millenial,M,3578.27,1,3578.27
2011-03-06,Su,BK-R50B-44,Road,"Road-650 Black, 44",Black,U,AW00014581,1978,Gen X,M,699.0982,1,699.0982
2011-03-06,Su,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00017308,1973,Gen X,F,3578.27,1,3578.27
2011-03-07,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012211,1985,Millenial,M,3578.27,1,3578.27
2011-03-07,Mo,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00028179,1973,Gen X,M,3578.27,1,3578.27
2011-03-07,Mo,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00028183,1966,Gen X,F,3578.27,1,3578.27
2011-03-07,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00028112,1986,Millenial,F,3578.27,1,3578.27
2011-03-07,Mo,BK-R50B-44,Road,"Road-650 Black, 44",Black,U,AW00014584,1976,Gen X,F,699.0982,1,699.0982
2011-03-08,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00013784,1971,Gen X,M,3578.27,1,3578.27
2011-03-08,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00017229,1981,Millenial,F,3578.27,1,3578.27
2011-03-08,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00017246,1976,Gen X,M,3578.27,1,3578.27
2011-03-09,We,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00012220,1966,Gen X,F,3578.27,1,3578.27
2011-03-09,We,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00011337,1967,Gen X,M,3374.99,1,3374.99
2011-03-09,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028097,1984,Millenial,F,3578.27,1,3578.27
2011-03-09,We,BK-M82B-44,Mountain,"Mountain-100 Black, 44",Black,U,AW00025888,1961,Boomers,F,3374.99,1,3374.99
2011-03-09,We,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00011058,1965,Boomers,M,3399.99,1,3399.99
2011-03-09,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00017294,1971,Gen X,F,3578.27,1,3578.27
2011-03-09,We,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017299,1971,Gen X,F,3578.27,1,3578.27
2011-03-10,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028158,1967,Gen X,M,3578.27,1,3578.27
2011-03-10,Th,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00017247,1977,Gen X,M,3578.27,1,3578.27
2011-03-10,Th,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017280,1979,Gen X,F,3578.27,1,3578.27
2011-03-12,Sa,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00025889,1955,Boomers,M,3399.99,1,3399.99
2011-03-12,Sa,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00017069,1979,Gen X,F,3578.27,1,3578.27
2011-03-13,Su,BK-R50B-60,Road,"Road-650 Black, 60",Black,U,AW00020052,1977,Gen X,M,699.0982,1,699.0982
2011-03-13,Su,BK-R50R-60,Road,"Road-650 Red, 60",Red,U,AW00020054,1978,Gen X,M,699.0982,1,699.0982
2011-03-13,Su,BK-M82B-38,Mountain,"Mountain-100 Black, 38",Black,U,AW00011061,1976,Gen X,M,3374.99,1,3374.99
2011-03-13,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017248,1977,Gen X,F,3578.27,1,3578.27
2011-03-14,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00013570,1973,Gen X,M,3578.27,1,3578.27
2011-03-14,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028164,1968,Gen X,F,3578.27,1,3578.27
2011-03-14,Mo,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017064,1977,Gen X,F,3578.27,1,3578.27
2011-03-14,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00017249,1978,Gen X,M,3578.27,1,3578.27
2011-03-14,Mo,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00017295,1977,Gen X,M,3578.27,1,3578.27
2011-03-15,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028096,1984,Millenial,F,3578.27,1,3578.27
2011-03-15,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028150,1970,Gen X,M,3578.27,1,3578.27
2011-03-15,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00017259,1982,Millenial,F,3578.27,1,3578.27
2011-03-15,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00017312,1971,Gen X,F,3578.27,1,3578.27
2011-03-16,We,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012254,1948,Boomers,M,3578.27,1,3578.27
2011-03-16,We,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00028159,1967,Gen X,F,3578.27,1,3578.27
2011-03-16,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028149,1975,Gen X,M,3578.27,1,3578.27
2011-03-16,We,BK-R50B-62,Road,"Road-650 Black, 62",Black,U,AW00014580,1978,Gen X,M,699.0982,1,699.0982
2011-03-16,We,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00017285,1974,Gen X,M,3578.27,1,3578.27
2011-03-17,Th,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00011250,1966,Gen X,F,3399.99,1,3399.99
2011-03-17,Th,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00028162,1967,Gen X,M,3578.27,1,3578.27
2011-03-17,Th,BK-M82S-48,Mountain,"Mountain-100 Silver, 48",Silver,U,AW00025879,1953,Boomers,F,3399.99,1,3399.99
2011-03-17,Th,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00017257,1975,Gen X,M,3578.27,1,3578.27
2011-03-18,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013783,1972,Gen X,M,3578.27,1,3578.27
2011-03-18,Fr,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00028154,1973,Gen X,F,3578.27,1,3578.27
2011-03-18,Fr,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028170,1972,Gen X,F,3578.27,1,3578.27
2011-03-18,Fr,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017351,1947,Boomers,M,3578.27,1,3578.27
2011-03-18,Fr,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00017332,1963,Boomers,M,3578.27,1,3578.27
2011-03-19,Sa,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028180,1973,Gen X,M,3578.27,1,3578.27
2011-03-19,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00013560,1980,Gen X,M,3578.27,1,3578.27
2011-03-19,Sa,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00028148,1975,Gen X,M,3578.27,1,3578.27
2011-03-19,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00022109,1959,Boomers,M,3578.27,1,3578.27
2011-03-19,Sa,BK-R50B-44,Road,"Road-650 Black, 44",Black,U,AW00014590,1977,Gen X,F,699.0982,1,699.0982
2011-03-19,Sa,BK-M82S-42,Mountain,"Mountain-100 Silver, 42",Silver,U,AW00011060,1959,Boomers,M,3399.99,1,3399.99
2011-03-19,Sa,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00017255,1981,Millenial,F,3578.27,1,3578.27
2011-03-19,Sa,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00017258,1977,Gen X,M,3578.27,1,3578.27
2011-03-20,Su,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013847,1981,Millenial,M,3578.27,1,3578.27
2011-03-20,Su,BK-R93R-56,Road,"Road-150 Red, 56",Red,U,AW00028166,1967,Gen X,F,3578.27,1,3578.27
2011-03-21,Mo,BK-R50R-60,Road,"Road-650 Red, 60",Red,U,AW00020060,1977,Gen X,F,699.0982,1,699.0982
2011-03-21,Mo,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00012255,1978,Gen X,F,3578.27,1,3578.27
2011-03-21,Mo,BK-M82B-42,Mountain,"Mountain-100 Black, 42",Black,U,AW00028401,1971,Gen X,F,3374.99,1,3374.99
2011-03-21,Mo,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00011333,1968,Gen X,F,3399.99,1,3399.99
2011-03-21,Mo,BK-M82S-38,Mountain,"Mountain-100 Silver, 38",Silver,U,AW00025886,1955,Boomers,F,3399.99,1,3399.99
2011-03-21,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00017241,1984,Millenial,M,3578.27,1,3578.27
2011-03-21,Mo,BK-R50B-60,Road,"Road-650 Black, 60",Black,U,AW00017973,1984,Millenial,M,699.0982,1,699.0982
2011-03-21,Mo,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00017334,1963,Boomers,M,3578.27,1,3578.27
2011-03-22,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00013841,1979,Gen X,M,3578.27,1,3578.27
2011-03-22,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028184,1976,Gen X,F,3578.27,1,3578.27
2011-03-22,Tu,BK-R93R-52,Road,"Road-150 Red, 52",Red,U,AW00022117,1958,Boomers,F,3578.27,1,3578.27
2011-03-22,Tu,BK-R93R-48,Road,"Road-150 Red, 48",Red,U,AW00028191,1964,Boomers,F,3578.27,1,3578.27
2011-03-22,Tu,BK-R93R-62,Road,"Road-150 Red, 62",Red,U,AW00017056,1975,Gen X,M,3578.27,1,3578.27
2011-03-22,Tu,BK-R93R-44,Road,"Road-150 Red, 44",Red,U,AW00017079,1968,Gen X,F,3578.27,1,3578.27
